cus_id,comment_time,comment_star,cus_comment,kouwei,huanjing,fuwu,shopID,label,year,month,weekday,hour,comment_len
兔子need肉,2018/9/25 12:17,sml-str50,旅游 必吃 的 一家 非常 好找 看 了 菜谱 感觉 啥 都 好吃 点 了 几个 大众 点评 推荐 的 凤凰 奶糊热 这个 非常 惊艳 有种 小时候 吃 的 卖 号 的 感觉 而且 热 的 比 冷 的 要 好吃 红豆 椰汁 双皮奶 冷 椰汁 味 很浓 红豆 不是 我 喜欢 的 类型 感觉 还是 吃 原味 的 南信 双皮奶 更加 好吃 姜撞 奶热 是 我 喜欢 的 类型 姜味 不是 很冲 不过 闺蜜 不吃 生姜 完全 接受 不了 南信煲 仔粥 这个 非常 惊艳 里面 料 非常 足 虽然 打包带 走 的 但是 也 是 满满的 一 大碗 鲜虾 云吞 口感 弹 满满 都 是 虾仁 超级 满足 总体 感觉 口味 非常 棒 都 不会 有 踩 雷 的 地方 下次 来 旅游 必须 拔草,非常好,非常好,很好,518986,5,2018,9,1,12,305
C小姐觅食迹,2018/9/25 10:53,sml-str40,来 广州 必要 吃 南信 啦 一进 店面 人山人海 的 场景 真实 有 被 吓 到 位子 自己 看 哪里 空 了 就 坐 哪儿 没有 排队 每桌 都 是 凭 桌 的 外卖 也 特别 多人店 内 的 服务员 估计 也 特烦 吧 每天 看到 那么 多人 所以 服务态度 就略 差 不过 吃 的 还是 很 厉害 说 一下 美食 吧 艇 仔粥料 多味 美 特别 滑爽 一口 接 一口 的 我 完全 停不下来 龟苓膏 略微 苦苦 的 可以 接受 配 上 椰汁 绝 了 虾仁 韭黄 肠粉 这个 很 一般 双皮奶 我点 的 是 原味 的 必须 要 隆重 推荐 啊 真的 是 大爱 吃 了 南信 的 双皮奶 感觉 之前 吃 的 都 是 假 双皮奶 奶味 特别 足不甜 入口 即 化 鲜虾 云吞 元个 性价比 太高 了 虾仁 搭配 少许 猪肉 简直 是 真爱 最后 要说 一下 广州 这边 街边 美食 也 会 踩 到 地雷 南信 这家 味道 正宗 环境 和 服务态度 就别 太 在意 了,非常好,一般,一般,518986,4,2018,9,1,10,351
幻影雪姬,2018/9/25 10:00,sml-str50,前晚 遛 完狗后 专登 过来 上下 九买 红豆 双皮奶 打包 翻 屋企 食 虽然 等 嘅 时间 比较 长 等 左 差不多 分钟 才 等到 我 嘅 个 双皮奶 但 出品 可以 弥补 左 等待 的 时间 的 不满 呢 间 老店 除 左 双皮奶 出名 外仲有 牛 三星 但 每次 晚上 过去 都 基本上 买 唔 到 的,非常好,很好,很好,518986,5,2018,9,1,10,148
ashoulle,2018/9/25 8:12,sml-str40,来 广州 就 不能不 吃 甜品 吃 甜品 就 不能不 去 南信 荔湾区 甜品 用 极品 营养 的 水 牛奶 现做 的 双皮奶 其 浓郁 纯度 不是 其他 省份 添加 吉利 丁片 做出 的 妖艳 可以 相提并论 的 姜汁 撞奶 热辣 呈 流膏体 椰汁 双拼 冰 糯 完全 是 高品质 奶酪 口感 完美 到 容不下 任何 乱七八糟 的 添料 吃 得 我 满脑 都 是 中华 小当 家里 满足 到 晕眩 的 金星 背景,非常好,很好,很好,518986,4,2018,9,1,8,213
栒_7920,2018/9/24 20:54,sml-str40,这么 多年 店面 一点 没 改变 点单 方式 也 还是 落座 看 菜单 跑点 单台 报桌 号 点 东西 菜单 似乎 也 差不多 分甜 咸 两张 六年 前来 这儿 第一次 吃 正宗 双皮奶 惊为天人 这次 过来 选择 了 黑糯米 没有 失望 只是 几年 来 嗜 甜 的 能力 严重 下降 吃 到 红豆 会 觉得 有点 甜 雪糕 倒 是 正好 黑糯米 则 是 经验 淡淡的 很软 糯是 理想 中 的 口味 甜品 份量 很大 碗 都 挺 深 的 两个 姑娘 的话 估计 三份 最多 了 吧,很好,很好,非常好,518986,4,2018,9,0,20,239
美食无处不在_,2018/9/24 20:03,sml-str40,早饭 没有 吃 先来点 云吞 垫 垫 饥 吧 这家 云吞面 做 的 不错 喜欢 他 的 口味 不过 双皮奶 貌似 他家 的 特色 个人 觉得 太厚 了 不 适合 我 还是 顺德 的 好吃 姜汁 撞奶 味道 还 不错 姜糖 番薯 味道 不错 喜欢 的 整体 这家 店 的 口味 可以 还是 老字号 呢,很好,很好,很好,518986,4,2018,9,0,20,168
秋天的wendy,2018/9/24 19:49,sml-str40,热 的 南信 双皮奶 果冻 状奶味 浓郁 一碗 吃 下去 有点 腻 没 尝试 过 冰冻 的 可能 会 好些 餐厅 两层楼 生意 火爆 游客 慕名而来 属于 老字号 风格,很好,很好,很好,518986,4,2018,9,0,19,66
dpuser_18031828140,2018/9/23 23:56,sml-str40,双皮奶 奶味 很浓 口感 不错 就是 吃 多 了 甜腻 偶尔 吃 下 很 美味 鱼片 粥 味道 一般 不 推荐 其一 有 鱼刺 吃 着 费劲 其二 鱼非 鲜鱼 应该 是 速冻 鱼片 味道 一般,很好,好,好,518986,4,2018,9,6,23,69
一只橘色的猫,2018/9/23 20:11,sml-str30,踩 雷 了 之前 看 攻略 都 推荐 这家 可能 口味 不 一样 吧 真心 觉得 一般 买 了 红豆 双皮奶 和 杨枝 甘露 出品 一般 双皮奶 两个 人 吃 都 腻 到 吐 买 之前 说 有 位置 可以 到 里面 吃 买 之后 才 看到 根本 没 位置 给 我 带 的 是 外卖 只能 带到 其他 店铺 吃 的 导致 不凉 了 就 更 不 好吃 了 杨枝 甘露 里 的 芒果 真的 这么 酸 吗 第一次 吃 这么 酸 的 杨枝 甘露 还有 纤维 酸到 我 都 没 怎么 吃 作为 推荐 前列 的 产品 表示 真的 一般 不 推荐,一般,一般,差,518986,3,2018,9,6,20,217
逸悦,2018/9/23 15:50,sml-str50,南信 牛奶 甜品 专家 出品 的 粤式 甜品 双皮奶 必须 打卡 如果 你 到 广州 之前 有读 过 游记 和 攻略 的话 你 会 发现 他家 一定 会 出现 在 每 一篇 文章 里面 位置 上下 九 步行街 内 苹果 自带 导航 不准 我们 是 到 了 附近 再 根据 门牌号 找到 的 环境 他家 店铺 门面 不 大 外面 放着 一个 冰柜 可以 购买 外带 的 双皮奶 逛街 逛累 了 当然 是 堂 食 了 入 内 被 告知 一楼 满 了 去 到 二楼 还是 人 很多 必须 拼桌 甜品 自己 拿 了 自己 所在 餐桌 的 纸质 号码牌 去 收营员 那里 点单 我点 了 双皮奶 加 了 红豆 在 里面 另外 点 了 一杯 柠檬 红茶 双皮奶 是 一种 粤式 甜品 在 清朝 时 起源 自 顺德 用水 牛奶 做 原料 现 遍布 于 广东 澳门 香港 等 地 一碗 上佳 的 双皮奶 以 普通 牛奶 做 原料 其状 如膏 其色 洁白 质感 细腻 嫩 滑 口味 甜香 清淡 我 觉得 双皮奶 吃 起来 有点像 布丁 和 炖 蛋 的 结合体 甜甜的 很 好吃 柠檬 红茶 略 甜 分量 很足 服务 二楼 是 狭长 型 的 大厅 工作人员 收 台子 也 很 及时 注意 他家 店里 没有 厕所,非常好,很好,非常好,518986,5,2018,9,6,15,454
elfly02,2018/9/23 14:35,sml-str50,赶 高铁 没 时间 堂 吃 而且 好像 只有 双皮奶 和 杨枝 甘露 可以 打包 遗憾 没 吃 到 姜撞奶 双皮奶 超级 好吃 应该 是 真的 水 牛奶 做 的 长沙 哪个 店 都 吃 不到 的 滑腻 丰腴 奶 味十足 杨枝 甘露 芒果 多多 西米 很弹 水果 料 很 足 五星 好评,非常好,很好,非常好,518986,5,2018,9,6,14,168
壁花小姐LUU,2018/9/23 10:47,sml-str40,菜单 分咸品 绿色 和 甜品 红色 咸品 有 云吞面 牛 三星 牛肉 萝卜 之类 的 甜品 就是 双皮奶 绿豆 爽 之类 的 点 了 姜撞 奶热 的 姜味 很浓 甜 双皮奶 点 了 冷 的 很 厚 很甜 杨枝 甘露 也 甜 上下 九 好比 上海南京路 的 感觉 人多 是 多 的 莱 这家 店 就 好比 在 南京 路上 吃 东西 人挤 人人 等 人 路过 就 吃 没 必要 特意 去 毕竟 广州 双皮奶 太多 了,很好,好,好,518986,4,2018,9,6,10,225
neko19901111,2018/9/23 10:27,sml-str40,感恩 南信 开到 凌晨 晚上 点到 上下 九 步行街 只有 南信 还 开着 本来 以为 只有 双皮奶 没想到 咸食 也 很 不错 呢 附上 两张 菜单 大家 随便 看看 甜点 要 了 了 红豆 双皮奶 和 芒果 双皮奶 红豆 很 酥 奶味超 浓 本来 以为 自己 很 饿 一小 碗 双皮奶 根本 不是 问题 结果 半碗 就 饱 了 味道 超 香浓 却 不是 很甜 口感 绵滑超 好吃 主食 点 了 云吞面 和 牛筋 萝卜 河粉 云吞面 很淡 出乎意料 但是 很 清甜 虾仁 也 很 牛筋 萝卜 味道 不错 但是 萝卜 不 酥 不 喜欢 加上 双皮奶 已经 饱 了 把 牛筋 吃 完 就 撤 了 现在 想想 应该 点个 牛杂 萝卜 小吃 才 对,非常好,很好,很好,518986,4,2018,9,6,10,276
Twink1e,2018/9/23 8:14,sml-str50,广州 旅游 特地来 南信 吃 甜品 点 了 红豆 椰汁 双皮奶 姜撞奶 凤凰 糊 三碗 都 是 满满 一 大碗 红豆 椰汁 双皮奶 味道 一般 没有 原味 的 双皮奶 好吃 姜撞奶 个人 不是 很 喜欢 姜 的 味道 很重 吃 的 惯 的 人 应该 会 很 喜欢 最 喜欢 的 还是 凤凰 糊奶味 重连 喝 了 两天,非常好,非常好,非常好,518986,5,2018,9,6,8,179
浪迹天涯的陈晓雅,2018/9/22 22:50,sml-str40,牛 三星 满满当当 的 还是 元来 着 真的 份量 超级 足有 牛 肝 牛 腰子 牛肉 嫩嫩的 很 好吃 还有 牛杂 萝卜 同样 左右 价钱 合理 很 大量 而且 味道 相当 够味 有点咸 有点 甜 对 了 双手 奶 也 推荐 不过 两个 人 吃 好点 一个 人吃会 腻 的 因为 是 甜 的 很多 但是 很纯 和 其他 非 专门 做 甜点 的 店 做 的 双皮奶 不 一样 的 一定 要 试试,非常好,好,好,518986,4,2018,9,5,22,215
粑粑妹儿,2018/9/22 14:36,sml-str30,双皮奶 口味 类似 于 奶油 很浓 稠 味道 还 行 就是 多 吃 几口 腻 得 很 生意 火爆,好,好,好,518986,3,2018,9,5,14,33
刘昊然的女胖友,2018/9/21 19:53,sml-str50,招牌 姜汁 双皮奶 很嫩 细腻 味 浓 吃 完 热热 的,非常好,非常好,非常好,518986,5,2018,9,4,19,22
翼22,2018/9/21 19:29,sml-str40,没 觉得 多么 好吃 啊 双皮奶 不 都 是 这个 味道 嘛 人 巨多,很好,好,很好,518986,4,2018,9,4,19,24
铃叮咚,2018/9/21 16:58,sml-str50,姜撞奶 比较 温和 姜味 和 双皮奶 融合 的 挺 好 的 吃 的 感觉 比较 滋养 最 满意 的 还是 杨枝 甘露 口感 比较 清爽 准备 自己 也 学学 怎么 做 色彩 清新 真材实料 的 芒果 和 柚子 果肉 相遇 对 味觉 比较 友好 杏仁 糊 这个 就 有点 不太 喜欢 了 杏仁 味道 本身 不太 喜欢 就算 有 奶味 帮忙 掩盖 也 是 尽力 才 吃 完 不过 每个 人 口味 不 一样 哈 如果 本身 喜欢 杏仁 的 小仙们 还是 可以 点 的 环境 网红店 一样 的 热闹 不过 秩序 感 还 蛮 好 的,非常好,非常好,非常好,518986,5,2018,9,4,16,253
ALiPay_2273278087,2018/9/21 16:51,sml-str50,跟着 同事 又 来 第二次 了 去 沙面 玩玩 离得 太近 了 就 又 来 了 种类 太多 了 这次 点 了 四分 姜撞奶 杏仁 牛奶 杨枝 甘露 双皮奶 两个 人 那么 多碗 也 真是 壮观 挨个 尝尝 感谢 碰到 一个 配合 的 同事 愿意 陪 我 一起 从头 吃 到 尾 太 幸福 了 喜欢 杨枝 甘露 丰富 爽口 姜撞奶 之前 一直 准备 自己 尝试 的 吃 到 正宗 的 了 回去 也 有 了 念 想 双皮奶 自己 不 容易 做 出来 吧 合肥 也 没什么 好 好吃 的 只有 下次 再来 啦,非常好,非常好,非常好,518986,5,2018,9,4,16,239
璧人美玉,2018/9/21 11:12,sml-str30,吃 过 这么 多 双皮奶 全 广州 最正 最 美味 的 双皮奶 奶香 入口 嫩 滑 好味 极了 周中来 位子 多人 不 多 真 好 上 得 也 快 不过 一个 人 吃 完 一碗 好 饱 有点 小腻 这里 的 甜品 就 双皮奶 最出色 最 性价比 高 最 正宗 了 反而 其他 甜品 有点 贵,好,好,好,518986,3,2018,9,4,11,173
Adira,2018/9/21 0:17,sml-str20,逛 上下 九 好多 都 推荐 南信 牛奶 甜品 专家 兴致勃勃 的 找 来 有 心理准备 网红店 人 多 也 认 了 不 容易 在 二楼 找到 位置 圆桌 基本 都 拼 桌点 了 推荐 菜牛 三星 汤 杨枝 甘露 鲜虾 云吞 双皮奶 杨枝 甘露 和 双皮奶 吃 起来 和 满记 那些 差不多 不功 不过 吧 鲜虾 云吞 因为 饿 了 觉得 还 不错 吃 完 了 牛 三星 汤 巨坑 吃 不惯 太腥 了 尝 了 一口 就 剩下 了 真的 不 懂 好吃 的 点 在 哪里 很 普通 的 店 菜品 倒 是 多 味道 普通人 多 服务 也 跟不上 上菜 巨慢 环境 也 拥挤 不 推荐,一般,一般,一般,518986,2,2018,9,4,0,273
树上有一颗樱桃子,2018/9/20 22:33,sml-str50,偶遇 的 很 惊喜 的 店 人 非常 非常 多 需要 拼桌 里面 很 热 可能 老 广州 的 店 都 这样 重在 味道 好 强推 双皮奶 和 姜撞 奶奶 味 超级 足 好吃 喜欢 如果 有 机会 的话 一定 会 再 去 的 云吞 的话 用料 很足 很 走心,非常好,一般,一般,518986,5,2018,9,3,22,90
大野雅章,2018/9/20 19:26,sml-str30,総 合 南 信 双皮奶 冰 的 元 水牛 使用 事風味濃 美味 食感 的 固感 口中 少残 微妙 膜 区別,好,好,好,518986,3,2018,9,3,19,183
时钟里的,2018/9/20 18:34,sml-str50,人气 超旺 的 店 自然 会 来 打卡 服务员 忙 得 不可开交 座位 还 需要 跟 别人 拼桌点 了 双皮奶 杨枝 甘露 还有 新出 的 红薯 糖水 双皮奶 个人 觉得 有点 腻 不是 我 喜欢 的 杨枝 甘露 味道 还是 不错 如果 是 冰 的 会 更 棒 红薯 糖水 里面 会 有 姜味 我 很 喜欢 其实 还 想 尝尝 别的 但 只 怪 胃 太小 了,非常好,非常好,非常好,518986,5,2018,9,3,18,189
余愚鱼_3493,2018/9/20 16:07,sml-str50,人 有点 多 是 拼 的 桌上 菜 还是 很快 的 在 天津 有 一家 叫 捷信 的 经常 去 但是 味道 跟 品质 远远 比不上 这个 果然 甜品 还是 要 吃 粤系 的 双皮奶 抽 的 一下 点 的 热 的 我 可能 错过 了 什么 牛腩 很足 的 分量 云吞 里面 虾 的 分量 十足 一直 很 尊敬 这样 的 点 无论 多少 人 生意 多 火爆 也 不过 降低 品质 赞 一个,非常好,很好,非常好,518986,5,2018,9,3,16,198
么么黑兮兮白,2018/9/20 13:17,sml-str50,还是 这家 的 双皮奶 最 好吃 几年 没 来 小吃 都 开到 商场 里面 去 了 味道 还是 很 正宗 这家 店 在 三楼 我们 是 无意 中 发现 的 很 干净 人不多,非常好,非常好,非常好,518986,5,2018,9,3,13,60
傻笑的meimeichen,2018/9/20 10:54,sml-str30,一个 字 甜太甜 每次 去 广州 都 要 吃 但 每次 都 只能 吃 下 一口 特 地点 了 冰 芝麻糊 还是 甜死 杨枝 甘露 还 行 总之 适合 爱 吃 甜食 的 宝宝,好,好,好,518986,3,2018,9,3,10,64
gloriafrancis,2018/9/20 6:42,sml-str50,南信 牛奶 甜品 在 广州 非常 我 在 广州 三天 吃 了 两次 可见 吸引 我 的 程度 位置 非常 好找 牌子 很 明显 排队 人 很多 店铺 不大 找个 位置 也 挺 难 的 点 了 姜撞 奶有 姜味 开始 觉得 辣辣的 北方 人 不好 接受 但是 尝 了 几口 就 会 觉得 很 好喝 薄撑 也 是 特色 吃 的 第一口 脆脆 的 甜甜的 忍不住 鼓掌 旁边 拼桌 的 湖南 姑娘 都 笑 了 双皮奶 虽然 在 家乡 总吃 但是 南信 的 确实 更好,非常好,非常好,非常好,518986,5,2018,9,3,6,228
samjune,2018/9/19 23:07,sml-str40,这家 是 广东 老字号 的 甜品店 了 有 八十余年 的 历史 做 的 都 是 著名 的 粤式 茶餐 甜品 一张 简单 的 菜单 品种 却是 挺 多 的 压 在 桌子 下 红色 的 纸 是 点心 红色 的 纸 是 甜品 晚上 人 还是 很多 点 了 平时 比较 喜欢 的 鲜虾 云吞面 和 红豆 双皮奶 云吞 是 两只 大虾 口感 弹性 十足 用 碱水 面粉 做 的 面条 也 是 很 有 嚼 劲 而且 时间 长点 也 不会 烂 红豆 双皮奶 也 是 奶味足 口味 甜 不 容错过 还有 打星 的 都 是 他家 特色 哦,很好,很好,很好,518986,4,2018,9,2,23,242
LIN左手,2018/9/19 19:50,sml-str50,位于 上下 九 的 一家 甜品 美食 店 菜单 上面 菜式 很多 挑花 了 眼有 咸 的 和 甜 的 两张 菜单 这次 专程来 吃 甜品 点 了 大家 推荐 的 双皮奶 姜撞奶 杨枝 甘露 芝麻糊 等 甜品 双皮奶 凝固 得 跟 老 酸奶 一样 吃 起来 有 一股 奶酪 的 味道 十分 浓稠 姜撞奶 顺滑 姜汁 味道 浓郁 但 不是 很 刺激 可以 喝 的 一款 奶制品 大力 推荐 杨枝 甘露 酸酸甜甜 的 很 开胃 芝麻糊 和 市面上 卖 的 那些 芝麻糊 完全 不 一样 打 的 很 细滑 又 很浓 稠 甜度 正好 不会 觉得 很腻 大家 都 赞不绝口 门口 的 服务员 很 热情 上菜 的 时候 速度 也 很快,非常好,很好,非常好,518986,5,2018,9,2,19,291
爱吃还胖的胖小猪,2018/9/19 10:18,sml-str30,特地 跑 到 这家 店 尝试 的 点 了 肠粉 双皮奶 姜撞奶 整体 老说 味道 都 还行 但 也 没 特别 惊艳 的 肠粉 的 酱油 我 和 我 平常 吃 的 味道 有 一定 差别 肠粉 的 皮 挺 薄 的 但 里面 的 料 没有 感觉 很 充足 的 感觉 双皮奶 本人 更 喜欢 陶陶 居 的 双皮奶 这家 双皮奶 和 平常 吃 的 也 有 区别 更 厚实 姜撞奶 最 惊讶 的 一道 姜味 很足 第一口 可能 会 很 不 习惯 但是 好吃 的 多 吃 两口 会 习惯 的 别的 地方 很 难吃 到 的 建议 来 尝试 一下,好,好,好,518986,3,2018,9,2,10,247
jvjue,2018/9/19 8:29,sml-str50,真是 不比 不 知道 一 比 吓一跳 虽然 武汉 也 有 许多 广州 甜品 的 舶来品 但 广州 的 甜品 质量 的确 要 甩 武汉 的 几条 街 随便 点 一种 都 好吃 的 不得了 而且 我 是 第一次 吃 到 热得 烫 的 双皮奶 口感 太好了 还有 姜撞奶 凝固 得 很 好 不象 武汉 的 稍微 动下 就 散 了 而且 姜汁 的 辛辣味 非常 浓 很 正宗 的 感觉 最后 不得不 提提 它们 家 的 鲜虾 肠粉 排名 第一 果然 名不虚传 快 来 尝尝,非常好,非常好,很好,518986,5,2018,9,2,8,228
爱吃爱吃mh,2018/9/18 18:33,sml-str30,不 知道 为什么 总 有种 南信 很 好吃 的 错觉 每次 来 宝华 路 美食街 总 要 上来 点点 吃 吃 一点点 不少 上菜 了 才 想 起来 上次 来 也 是 觉得 不 满意 可 为什么 总是 长 不了 记性 牛 三星 真的 满满 一份 可是 真的 很腻 吃 两口 就 想 吐 了 双皮奶 也 真的 好 甜 吃 一半 就 齁 住 了 只有 椰汁 马蹄 爽是 真的 真的 很 好吃 香甜 爽口 又 不腻 一下 下次 来 真的 不能 再点 牛 三星 和 双皮奶 了 以此为证,好,好,好,518986,3,2018,9,1,18,232
