用户ID,评论内容,得分,score
12413079652,这次购买差评，着急用就没有退货，摄像头位置和左上角有明显的磕伤,1,1
12412132383,必须差评，刚买没一个月降价近1000了，客服说我没保价不能补差价，问题是我第一次在京东上买那么贵的手机我也不知道怎么申请保价，原本以为降价直接能退给我，我买的时候是5599用的白条6期一百多的利息，想着无所谓，结果才买不到一个月可能半个多月吧，就降到4799，心都凉了半截，可恶的是客服各种推脱，各种买手机一定要保价，真的太垃圾了，还有收到手机有点瑕疵，客服也不管，让我送去苹果售后处理，结果我没几天再问的时候说的是已经过了48小时了，说白了就是各种推脱责任，不管你怎么跟客服讲他们都会有理由，大家千万别买，别买，多花几百块去实体店买吧，有什么问题还能当面说清楚。,1,1
12410629828,京东就是垃圾，店大欺客，明文规定说无理由七天可退货，然后找理由说不能退货，我手机都没有操作激活，然后硬怪说我已经激活，不给我退货，已经打过很多个客服电话，都是一个态度说京东有规定激活不能无理由退货，各位朋友请不要再在京东买东西，即使你符合他们的规定，只要是对京东不利的，京东都能把你搞出不符合规定,1,1
12401643064,再不会在京东买任何一个数码产品，第一次双标签，换了一次home键直接歪了，我也不打算换了以后不用了，我躲得起,1,1
12394877468,卡顿严重！页面乱跳！电池续航时间太短！屏幕点击有时候还不灵！降价的速度让你心惊肉跳！翻新机着急出手了？！,1,1
12391278418,此用户未及时填写评价内容,1,1
12381159290,我也是醉了买回来第一天机器有问题给换货了，今天刚到打开一看全是问题给我换回来的是二手机吗？包装盒脏，屏幕有磕碰，后盖胶水特别多一看就是二手机。。。真是服了京东,1,1
12380561947,不太好充电器不是快充，充电慢，充满后还没有自动断电功能。,1,1
12377414389,不清楚目前市场波动如何，隔几天我的这款iphond降价八百，需要慎重考虑在市场稳定的情况下择情购买，我这是补不了差价的，请慎重考虑。,1,1
12376650452,从来没见过这么垃圾的手机，反应慢充电慢网络差得没话说，怎么说也花了56千大洋买的竟然是这破玩意,1,1
12376242314,买了一个月 降价一千多？太吓人了吧,1,1
12374070998,手机是已经用过的，我只是觉得不耽误用就行，没有卡针和耳机转换接头。,1,1
12373898078,才买10天就降价了800，太搞笑了，又说什么价格保护是在7天，我囊个可能一天盯到手机看塞。客服还说什么价格每日变动，太搞笑了，这样变动，客户还敢买吗？要不是我弟坚持要苹果，我才不会给他买，华为手机好的多，差评,1,1
12367457570,真心@。差评差评,1,1
12364713638,19天，降价800，这种事也只有京东做的出来，这次降价行为，严重的伤害到了我们这些老顾客的心。产品就保7天的价，你说超过了保价时间，降了一两百，我们还可以接受，一下子降800，实在难以接受。你说不返差价，差不多京豆是应该补偿一下我们。结果和客服讲，客服就扯一些没用的。以后不会在京东买任何东西。实在伤害不起。说一下手机:1.刚拿到手机，外壳有较宽的缝隙。2.激活后第一天，在~看视频，就卡屏了，听客服重启后再使用。3.音质特别差，噪音特别多，比我以前用国产的手机音质差很多。4.信号用到现在为止，就没满过，有时候还没信号。5.玩游戏，经常卡屏。综合以上的使用感受，我都不能保证是不是正品。望广大群众看清楚了再买，当然在京东买谁买谁后悔。,1,1
12364482101,心情很不爽，2号买的，11号就跌了700.结果只保价一个星期。,1,1
12364416185,刚买一个月就降价一千，运气真是low爆了,1,1
12361910061,买了1周降价800，不能补差价。大家小心吧，别让协议钻了空子,1,1
12360864310,买了十天降两次价，第一次100，第二次800，真是一星都不想给,1,1
12360753695,很#的买了才10天降价600，客服竟然说只保7天。到处搜索都是保30天很#很差的一次购物以后不会再在京东上购物客服的态度也很差,1,1
12360445714,千万别买。**的很12.30号买的5599现在降价那么多。而且没有任何补偿。    以后千万别来jd。买了好多东西没有一个是顺心的。 *。 ***,1,1
12359921476,别买别买刚买十天调了800块钱差劲@,1,1
12359890309,奉劝大家别买苹果了，8P买了没几天降价八百块，大甩卖？店铺要倒闭了？,1,1
12359825192,我2019.1.8日5599元买的。你们京东这价格降的也太夸张了，才刚刚3天啊。又掉了800.草。什么东西。强烈要求给我补差价。垃圾垃圾,1,1
12359244233,双12买的5500，一个月不到降价700块！！！心寒啊，我用半年也不会那么心疼，一个月没有，就降那么多！比国产手机降的还要快，建议苹果降价成傻，，，#，支持华为越做越好，越做越强大，把苹果系统，赶出中国！！！,1,1
12358939781,"1月1号 54d99买的 
1月10号 47d99秒杀
差评就是给这个价格变化的 到手用了一星期 放桌子上几乎没怎么动过",1,1
12500153277,不会是个@吧？我刚拿到手两次点不动了！！！！,1,1
12462081254,查到了IMEI，出厂日期也非常接近购买的时间，应该出厂就买回来了；也用了一段时间了，总之体验非常差，戴上耳机总是忽然没声，拔了在插上才会恢复，至于这个网络差的不想说话。还有就是打王者荣耀真想砸手机，总是一开局就没有网络，也不是网络原因，网络都是绿的，可是人物动都动不了，打开~或者其他的视频软件没有一点事情；另外嘿siri的反应是不是太慢了？其他的问题还没有发现我对苹果8p非常失望；对网络要求高的朋友别去尝试，卡的你飞起来啊，这手机网络非常非常差劲！！！,1,1
12451920679,不咋地！本以为多惊艳？结婚弧边边框缝隙太大，谁随便就能插一张纸！！这做工？,1,1
12436273345,我买回来两天了，手机自身有18电充电一直慢慢，三小时充不满，连WiFi信号不怎么强，现在不知道怎么办了，激活了又不可以退了?,1,1
12436143742,刚买几天来电铃声就不响了,1,1
12430656060,不满意后悔买这烂苹果了刚设置完指纹跟密码手机就开不了机了显示手机被停用要刷机,1,1
12420555038,怎嘛感觉像翻新机呢,1,1
10911052636,刚买几天便宜了二百多,1,1
10951379431,"申请个价格,客户一直打哈哈,让我稍等,等完了就是换另一个客户来继续跟我打哈哈,真是有意思",1,1
11486635621,为啥我买成7988。买在高位了？,1,1
10947744729,手机是好手机！就是店家不实在。,1,1
11498928343,再也不到京东买手机了,1,1
11540332137,再也不会到京东买东西了。拜拜。,1,1
11036486591,手机壳。钢化膜。啥也没有。,1,1
11087675564,手机迟钝手机记住千万别在网上买京东我服了,1,1
11339463158,京东价格调整太快，已经便宜200了,1,1
10835467766,买了之后必后悔,1,1
11394770833,通话有噪音，京东还是不错的,1,1
10942940859,刚买了一天又减价,1,1
11002380529,最好别买这个烂手机,1,1
11014147485,这个地址还能搞错，,1,1
11398589630,除了系统快之外没啥好的，,1,1
10839405727,激活好麻烦，早知道不在网上买了,1,1
10921965966,刚买马上降价，京东你还可以再拉及一点么,1,1
11721005507,昨天下单今天到手自己过,1,1
11586943228,第一次在京东上面买东西感觉一般呢！,1,1
11779263359,手机还行，服务是真的差劲,1,1
11368413856,真倒霉，新手机尾插接触不良,1,1
11004814707,有很多问题 小毛病真多,1,1
11875489675,送的啥子免费卡、都过期了.,1,1
11263644661,一颗心都不想给。,1,1
11527112677,买的5999，不知道什么情况,1,1
11552662873,连个基本膜都舍不得,1,1
11555339762,慈溪京东帮是*的,1,1
11580730478,有可能是翻新机,1,1
11560182684,手机一激活闹钟就响了，呵呵,1,1
10896615234,满满的套路，不能保/价。一星嫌多。,1,1
11802035842,性价比超低！京东价全网最高！,1,1
11335188330,3月21号到的货 保修不足一年,1,1
10928267660,手机掉价太快 早买早吃亏  1星给快递小哥,1,1
11341703280,希望大家以后考虑清楚,1,1
11654337246,这样的服务我没法违心给好评5星,1,1
11730228642,最后悔在京东购买了！小苏才5488元！,1,1
11317010235,手机还不错，在官网也查的到,1,1
11323470473,手机有缝隙。 说是工艺问题。。。。,1,1
10934747729,我感觉我被苹果炮灰了,1,1
10911532615,手机是个好手机，可惜被?东这些个客服给糟蹋了,1,1
11755826391,还没用等用后在追加评论,1,1
11938415811,送我的充电器头没有用。,1,1
11576739081,明白人上眼了。注意一些,1,1
11301017650,刚用，没心思评价，京东伤得我太深了,1,1
11901565468,您没有填写内容，默认好评,1,1
11406621059,激活后才发现金属边框上有个凹。,1,1
10935700519,买了就降价，真够可以的,1,1
11626729823,还可以吧，挺不错的，基本还行,1,1
10977527342,问客服一句话，半天都没人搭理你,1,1
11017571730,双十一的价格比月初还贵，还没有返豆,1,1
11097066857,第一次买苹果手机是包装打开的。,1,1
11206553438,打电话会刺啦刺啦的响,1,1
10997108627,从6开始，换汤不换药，没意思,1,1
11267439890,没达到我要的那种感觉,1,1
11868682217,买给老婆用的，说不好用很卡。,1,1
11384631968,没收到钢化膜和手机套,1,1
10924371464,买回来，第二天就给15000京豆，好生气,1,1
10926456587,四个角都能进纸，价格抗人,1,1
10965492387,为什么给一星，你自己心里没点B数吗,1,1
10919808716,有史一来  跌的最快的手机,1,1
11726312392,手机老是死机，我去拟嘛辣逼的,1,1
11137301564,冬天拍照闪光灯不亮的。,1,1
10971860490,7号拍的11号才到，送错地方了，也是够了,1,1
11488265568,高仿机6999不知道哪来那么黑的心,1,1
11647036053,手机照相机一直黑屏,1,1
11119185378,挺好的，正品保真！刚买第二天就降价了。太气人,1,1
10896097115,其他都还好，关于价格保护，店大欺客,1,1
11678541882,感觉买了个假苹果,1,1
11746428072,买手机不要激活,1,1
10913908365,买了才几天就便宜了几百快。,1,1
11804638865,手机视频的时候发烫，,1,1
11459547552,暂时还可以。没法具体形容,1,1
11310500957,摄像头保护玻璃内有异物,1,1
11943454438,超级不好用。膜还给发错。生气,1,1
11975025654,电量下的比较快,1,1
11611019451,同产品，都是次日达，京东价格更胜一筹,1,1
11304000001,自营店不知道有没有喘气的客服，问什么从来没人理，手机收到了没问题。,1,1
12103434317,我不评价买错了,1,1
11524449367,"**宣传,白条息费优惠是假的,各位慎买！",1,1
10895635049,苹果8p跳水王 十多天跳水七五0,1,1
10966575280,手机缝真几把大，都能塞两张纸,1,1
